CD_SETOR,CD_MUN,NM_MUN,AREA_KM2,count_total,count_tag_pois,count_name_pois,count_drone_named,sample_poi_names
420460805000432,4204608,Criciúma,0.330739606886003,0,0,0,0,
420460805000433,4204608,Criciúma,1.194657311784267,0,0,0,0,
420460805000434,4204608,Criciúma,1.336589318738302,0,0,0,0,
420460805000435,4204608,Criciúma,1.408057350315964,0,0,0,0,
420460805000436,4204608,Criciúma,0.978214554453396,0,0,0,0,
420460805000437,4204608,Criciúma,0.81123123486781,0,0,0,0,
420460805000438,4204608,Criciúma,2.980649958586367,0,0,0,0,
420460805000439,4204608,Criciúma,0.835120340018825,0,0,0,0,
420460805000440,4204608,Criciúma,0.427740320798741,2,2,0,0,Medeiros Oficina;CA Auto Elétrica
420460805000441,4204608,Criciúma,0.156261122874657,0,0,0,0,
420460805000442,4204608,Criciúma,0.046442317841378,0,0,0,0,
420460805000443,4204608,Criciúma,0.401237435808245,0,0,0,0,
420460805000444,4204608,Criciúma,0.172952129133207,0,0,0,0,
420460805000445,4204608,Criciúma,0.059232413041499,1,1,0,0,RF Componentes Eletrônicos
420460805000446,4204608,Criciúma,0.280006617355339,0,0,0,0,
420460805000447,4204608,Criciúma,0.194454845054831,0,0,0,0,
420460805000448,4204608,Criciúma,0.339652775801409,0,0,0,0,
420460805000449,4204608,Criciúma,0.082733342228638,0,0,0,0,
420460805000450,4204608,Criciúma,0.064191466942139,0,0,0,0,
420460805000451,4204608,Criciúma,0.031074100043809,0,0,0,0,
420460805000452,4204608,Criciúma,0.085480780110734,0,0,0,0,
420460805000453,4204608,Criciúma,0.010184144748038,0,0,0,0,
420460805000454,4204608,Criciúma,0.968728604988926,0,0,0,0,
420460805000455,4204608,Criciúma,0.506411391449323,0,0,0,0,
420460805000456,4204608,Criciúma,0.203942949218556,0,0,0,0,
420460805000457,4204608,Criciúma,0.15241651340766,0,0,0,0,
420460805000458,4204608,Criciúma,0.37943425657921,0,0,0,0,
420460805000459,4204608,Criciúma,0.168752173251063,0,0,0,0,
420460805000460,4204608,Criciúma,0.062110206605329,0,0,0,0,
420460805000461,4204608,Criciúma,0.060972262061463,0,0,0,0,
420460805000462,4204608,Criciúma,0.140043569540819,0,0,0,0,
420460805000463,4204608,Criciúma,0.068521741560491,0,0,0,0,
420460805000464,4204608,Criciúma,0.159652584827829,0,0,0,0,
420460805000465,4204608,Criciúma,0.15192061750028,0,0,0,0,
420460805000466,4204608,Criciúma,1.503708737789961,0,0,0,0,
420460805000467,4204608,Criciúma,0.10763570133523,0,0,0,0,
420460805000468,4204608,Criciúma,0.097898960819412,0,0,0,0,
420460805000469,4204608,Criciúma,0.076993696045501,0,0,0,0,
420460805000470,4204608,Criciúma,0.187949482465767,0,0,0,0,
420460805000471,4204608,Criciúma,0.070704874529762,0,0,0,0,
420460805000472,4204608,Criciúma,0.050960118783471,0,0,0,0,
420460805000473,4204608,Criciúma,0.049585016380268,0,0,0,0,
420460805000474,4204608,Criciúma,0.096027640971618,0,0,0,0,
420460805000475,4204608,Criciúma,0.281264388461993,0,0,0,0,
420460805000476,4204608,Criciúma,0.061904013515705,0,0,0,0,
420460805000477,4204608,Criciúma,0.010447320507546,0,0,0,0,
420460805000478,4204608,Criciúma,0.010419398972402,0,0,0,0,
420460805000479,4204608,Criciúma,0.105608950028483,0,0,0,0,
420460805000480,4204608,Criciúma,0.010366177456756,0,0,0,0,
420460805000481,4204608,Criciúma,0.260735014184547,0,0,0,0,
420460805000482,4204608,Criciúma,0.236227343814596,0,0,0,0,
420460805000483,4204608,Criciúma,0.950675110420272,0,0,0,0,
420460805000484,4204608,Criciúma,0.298802267513691,0,0,0,0,
420460805000485,4204608,Criciúma,0.122855482146648,0,0,0,0,
420460805000486,4204608,Criciúma,0.237439604961978,0,0,0,0,
420460805000487,4204608,Criciúma,0.157949466901752,0,0,0,0,
420460805000488,4204608,Criciúma,0.179153797778807,0,0,0,0,
420460805000489,4204608,Criciúma,0.192451958413988,0,0,0,0,
420460805000490,4204608,Criciúma,0.133994226048192,0,0,0,0,
420460805000491,4204608,Criciúma,0.301811926251482,0,0,0,0,
420460805000492,4204608,Criciúma,0.140395981171846,0,0,0,0,
420460805000493,4204608,Criciúma,0.01842421646989,0,0,0,0,
420460805000494,4204608,Criciúma,0.016723538238064,0,0,0,0,
420460805000495,4204608,Criciúma,0.239341584241485,0,0,0,0,
420460805000496,4204608,Criciúma,0.157757532131278,1,1,0,0,Reauto Multimarcas
420460805000497,4204608,Criciúma,0.09645211792372,0,0,0,0,
420460805000498,4204608,Criciúma,0.082359830610945,0,0,0,0,
420460805000499,4204608,Criciúma,0.034039942058294,0,0,0,0,
420460805000500,4204608,Criciúma,0.017531639847825,0,0,0,0,
420460805000501,4204608,Criciúma,0.092176658774387,0,0,0,0,
420460805000502,4204608,Criciúma,0.029105240861517,0,0,0,0,
420460805000503,4204608,Criciúma,0.056944356155245,0,0,0,0,
420460805000504,4204608,Criciúma,0.016719116870268,0,0,0,0,
420460805000505,4204608,Criciúma,0.047903575332895,0,0,0,0,
420460805000506,4204608,Criciúma,0.031627505228228,0,0,0,0,
420460805000507,4204608,Criciúma,0.039214675065513,0,0,0,0,
420460805000508,4204608,Criciúma,0.013948801923646,0,0,0,0,
420460805000509,4204608,Criciúma,0.015450643531021,0,0,0,0,
420460805000510,4204608,Criciúma,0.006326553484458,0,0,0,0,
420460805000511,4204608,Criciúma,0.017107338245394,0,0,0,0,
420460805000512,4204608,Criciúma,0.006649959245328,0,0,0,0,
420460805000513,4204608,Criciúma,0.013834175721031,0,0,0,0,
420460805000514,4204608,Criciúma,0.010330410701007,0,0,0,0,
420460805000515,4204608,Criciúma,0.0240905881008,0,0,0,0,
420460805000516,4204608,Criciúma,0.019667010453342,0,0,0,0,
420460805000517,4204608,Criciúma,0.011466820400494,0,0,0,0,
420460805000518,4204608,Criciúma,0.071803550665526,0,0,0,0,
420460805000519,4204608,Criciúma,0.018043171383275,0,0,0,0,
420460805000520,4204608,Criciúma,0.095940355017137,0,0,0,0,
420460805000521,4204608,Criciúma,0.008878687188477,0,0,0,0,
420460805000522,4204608,Criciúma,0.131590105793191,0,0,0,0,
420460805000523,4204608,Criciúma,0.703292311703156,0,0,0,0,
420460805000524,4204608,Criciúma,0.192102113050243,0,0,0,0,
420460805000525,4204608,Criciúma,0.280078422035918,0,0,0,0,
420460805000526,4204608,Criciúma,0.164412795740989,0,0,0,0,
420460805000527,4204608,Criciúma,0.053783972381564,0,0,0,0,
420460805000528,4204608,Criciúma,0.027058982796706,0,0,0,0,
420460805000529,4204608,Criciúma,0.016941963345086,0,0,0,0,
420460805000530,4204608,Criciúma,0.040071462501476,0,0,0,0,
420460805000531,4204608,Criciúma,0.03759795292963,0,0,0,0,
420460805000532,4204608,Criciúma,0.591144758746035,0,0,0,0,
420460805000533,4204608,Criciúma,0.478169670150647,0,0,0,0,
420460805000534,4204608,Criciúma,0.152899424030013,0,0,0,0,
420460805000535,4204608,Criciúma,0.135077260839758,0,0,0,0,
420460805000536,4204608,Criciúma,0.070944622914136,0,0,0,0,
420460805000537,4204608,Criciúma,0.191827373924791,0,0,0,0,
420460805000538,4204608,Criciúma,0.110240734216414,0,0,0,0,
420460805000539,4204608,Criciúma,0.140100638482798,0,0,0,0,
420460805000540,4204608,Criciúma,0.088073532119171,0,0,0,0,
420460805000541,4204608,Criciúma,0.110326846438171,0,0,0,0,
420460805000542,4204608,Criciúma,0.01586409650034,0,0,0,0,
420460805000543,4204608,Criciúma,0.099424824288353,0,0,0,0,
420460805000544,4204608,Criciúma,0.097796194961323,0,0,0,0,
420460805000545,4204608,Criciúma,0.100066222535025,0,0,0,0,
420460805000546,4204608,Criciúma,0.137431573080145,0,0,0,0,
420460805000547,4204608,Criciúma,0.090730492396203,0,0,0,0,
420460805000548,4204608,Criciúma,0.02080890468293,0,0,0,0,
420460805000549,4204608,Criciúma,0.109930853506352,0,0,0,0,
420460805000550,4204608,Criciúma,0.201252615165363,0,0,0,0,
420460805000551,4204608,Criciúma,0.097089306582108,0,0,0,0,
420460805000552,4204608,Criciúma,0.040030479402875,0,0,0,0,
420460805000553,4204608,Criciúma,0.008023511131255,0,0,0,0,
420460805000554,4204608,Criciúma,0.024597112991214,0,0,0,0,
420460805000555,4204608,Criciúma,0.107907021022897,0,0,0,0,
420460805000556,4204608,Criciúma,0.25759132961355,0,0,0,0,
420460805000557,4204608,Criciúma,0.150634387589294,0,0,0,0,
420460805000558,4204608,Criciúma,0.066607970961688,0,0,0,0,
420460805000559,4204608,Criciúma,0.019671216001623,0,0,0,0,
420460805000560,4204608,Criciúma,0.179087599108409,0,0,0,0,
420460805000561,4204608,Criciúma,0.088260047610384,0,0,0,0,
420460805000562,4204608,Criciúma,0.556094187837727,2,2,0,0,Grupo Autoteste
420460805000563,4204608,Criciúma,0.15781861192398,0,0,0,0,
420460805000564,4204608,Criciúma,0.197365868532664,0,0,0,0,
420460805000565,4204608,Criciúma,1.270989839013106,0,0,0,0,
420460805000566,4204608,Criciúma,0.481525088793906,0,0,0,0,
420460805000567,4204608,Criciúma,1.153741751203646,0,0,0,0,
420460805000568,4204608,Criciúma,0.17001478452804,0,0,0,0,
420460805000569,4204608,Criciúma,1.685583862986431,0,0,0,0,
420460805000570,4204608,Criciúma,0.184104819367207,0,0,0,0,
420460805000571,4204608,Criciúma,0.874131927285641,0,0,0,0,
420460805000572,4204608,Criciúma,0.300278079313058,0,0,0,0,
420460805000573,4204608,Criciúma,0.062456580419977,0,0,0,0,
420460805000574,4204608,Criciúma,0.087464552427277,0,0,0,0,
420460805000575,4204608,Criciúma,0.040587671732582,0,0,0,0,
420460805000576,4204608,Criciúma,0.105274857728499,0,0,0,0,
420460805000577,4204608,Criciúma,0.190215735811478,0,0,0,0,
420460805000578,4204608,Criciúma,0.085951029526537,0,0,0,0,
420460805000579,4204608,Criciúma,0.107181922307861,0,0,0,0,
420460805000580,4204608,Criciúma,0.320841251400297,0,0,0,0,
420460805000581,4204608,Criciúma,0.157322485163725,0,0,0,0,
420460805000582,4204608,Criciúma,0.306735643523849,1,1,0,0,Renova Car
420460805000583,4204608,Criciúma,0.218849856064523,0,0,0,0,
420460805000584,4204608,Criciúma,0.107113715901844,0,0,0,0,
420460805000585,4204608,Criciúma,0.410148129263524,0,0,0,0,
420460805000586,4204608,Criciúma,0.143996313576711,0,0,0,0,
420460805000587,4204608,Criciúma,0.23851847479597,0,0,0,0,
420460805000588,4204608,Criciúma,0.518519719851975,0,0,0,0,
420460805000589,4204608,Criciúma,0.456567826227034,0,0,0,0,
420460805000590,4204608,Criciúma,0.601766821422579,0,0,0,0,
420460805000591,4204608,Criciúma,0.196265678567645,0,0,0,0,
420460805000592,4204608,Criciúma,0.276587869701653,0,0,0,0,
420460805000593,4204608,Criciúma,0.257825329013894,0,0,0,0,
420460805000594,4204608,Criciúma,0.025148312753991,0,0,0,0,
420460805000595,4204608,Criciúma,0.251367153886148,0,0,0,0,
420460805000596,4204608,Criciúma,0.010562637263729,0,0,0,0,
420460805000597,4204608,Criciúma,0.077450616367218,0,0,0,0,
420460805000598,4204608,Criciúma,0.02697346399512,0,0,0,0,
420460805000599,4204608,Criciúma,0.057078957572853,0,0,0,0,
420460805000600,4204608,Criciúma,0.047060549624686,0,0,0,0,
420460805000601,4204608,Criciúma,0.127638068655552,0,0,0,0,
420460805000602,4204608,Criciúma,0.023766293413647,0,0,0,0,
420460805000603,4204608,Criciúma,0.068109856505306,0,0,0,0,
420460805000604,4204608,Criciúma,0.052467504547625,0,0,0,0,
420460805000605,4204608,Criciúma,0.084332122109235,0,0,0,0,
420460805000606,4204608,Criciúma,0.078727751210895,0,0,0,0,
420460805000607,4204608,Criciúma,0.079236591557871,0,0,0,0,
420460805000608,4204608,Criciúma,0.006064871887337,0,0,0,0,
420460805000609,4204608,Criciúma,0.092319647268907,0,0,0,0,
420460805000610,4204608,Criciúma,0.042595481437977,0,0,0,0,
420460805000611,4204608,Criciúma,0.051449661454456,0,0,0,0,
420460805000612,4204608,Criciúma,0.032664778778604,0,0,0,0,
420460805000613,4204608,Criciúma,0.072921497117161,0,0,0,0,
420460805000614,4204608,Criciúma,0.02393786227421,0,0,0,0,
420460805000615,4204608,Criciúma,0.177407287977351,0,0,0,0,
420460805000616,4204608,Criciúma,0.353917408898833,0,0,0,0,
420460805000617,4204608,Criciúma,0.170816217641166,0,0,0,0,
420460805000618,4204608,Criciúma,0.084575782565158,0,0,0,0,
420460805000619,4204608,Criciúma,0.014054708272922,0,0,0,0,
420460805000620,4204608,Criciúma,0.064987714177073,0,0,0,0,
420460805000621,4204608,Criciúma,0.057855473623052,0,0,0,0,
420460805000622,4204608,Criciúma,0.036091131325919,0,0,0,0,
420460805000623,4204608,Criciúma,0.012867402317034,0,0,0,0,
420460805000624,4204608,Criciúma,0.011074438949951,0,0,0,0,
420460805000625,4204608,Criciúma,0.149848528239168,0,0,0,0,
420460805000626,4204608,Criciúma,0.070922534945627,0,0,0,0,
420460805000627,4204608,Criciúma,0.09892066655127,0,0,0,0,
420460805000628,4204608,Criciúma,0.075129790692921,0,0,0,0,
420460805000629,4204608,Criciúma,0.513430257482462,0,0,0,0,
420460805000630,4204608,Criciúma,0.406623487392814,0,0,0,0,
420460805000631,4204608,Criciúma,0.045482970194602,0,0,0,0,
420460805000632,4204608,Criciúma,0.035498339403957,0,0,0,0,
420460805000633,4204608,Criciúma,0.031604738099189,0,0,0,0,
420460805000634,4204608,Criciúma,0.009131586790315,0,0,0,0,
420460805000635,4204608,Criciúma,0.028411042336575,0,0,0,0,
420460805000636,4204608,Criciúma,0.011143505289678,0,0,0,0,
420460805000637,4204608,Criciúma,0.986278434797909,0,0,0,0,
420460805000638,4204608,Criciúma,0.713766072744214,0,0,0,0,
420460815000001,4204608,Criciúma,0.127604827660152,0,0,0,0,
420460815000002,4204608,Criciúma,0.073395537221053,0,0,0,0,
420460815000005,4204608,Criciúma,0.123563811681102,0,0,0,0,
420460815000010,4204608,Criciúma,0.162014994698075,0,0,0,0,
420460815000012,4204608,Criciúma,0.140370103677742,1,1,0,0,Tecnobyte Informática
420460815000019,4204608,Criciúma,0.294705937911466,0,0,0,0,
420460815000024,4204608,Criciúma,0.215685573598169,0,0,0,0,
420460815000025,4204608,Criciúma,0.125498117365145,0,0,0,0,
420460815000033,4204608,Criciúma,0.410701229314832,0,0,0,0,
420460815000034,4204608,Criciúma,0.073394840476791,0,0,0,0,
420460815000035,4204608,Criciúma,0.063948458607086,0,0,0,0,
420460815000036,4204608,Criciúma,0.08686049712258,0,0,0,0,
420460815000052,4204608,Criciúma,0.10727754460489,0,0,0,0,
420460815000061,4204608,Criciúma,0.206647199098848,0,0,0,0,
420460815000075,4204608,Criciúma,0.04061505864517,0,0,0,0,
420460815000076,4204608,Criciúma,0.06282788317015,0,0,0,0,
420460815000077,4204608,Criciúma,0.10978984593681,0,0,0,0,
420460815000081,4204608,Criciúma,0.079145136694023,0,0,0,0,
420460815000087,4204608,Criciúma,0.417441161010799,0,0,0,0,
420460815000092,4204608,Criciúma,0.10454588200201,0,0,0,0,
420460815000093,4204608,Criciúma,0.013873786853714,0,0,0,0,
420460815000094,4204608,Criciúma,0.15206668217669,0,0,0,0,
420460815000100,4204608,Criciúma,0.01839242136603,0,0,0,0,
420460815000101,4204608,Criciúma,0.470209259520154,0,0,0,0,
420460815000102,4204608,Criciúma,0.439212331034327,0,0,0,0,
420460815000106,4204608,Criciúma,0.272048362821937,0,0,0,0,
420460815000108,4204608,Criciúma,0.57145196165588,0,0,0,0,
420460815000109,4204608,Criciúma,0.832839581839796,0,0,0,0,
420460815000110,4204608,Criciúma,0.087123685784786,0,0,0,0,
420460815000111,4204608,Criciúma,0.099241994108479,0,0,0,0,
420460815000113,4204608,Criciúma,0.063002495023522,0,0,0,0,
420460815000114,4204608,Criciúma,0.417594587864524,0,0,0,0,
420460815000115,4204608,Criciúma,0.305508835173454,0,0,0,0,
420460815000116,4204608,Criciúma,0.130115389128909,0,0,0,0,
420460815000117,4204608,Criciúma,0.445612947897273,0,0,0,0,
420460815000118,4204608,Criciúma,0.263223068660537,0,0,0,0,
420460815000119,4204608,Criciúma,0.028821933792654,0,0,0,0,
420460815000120,4204608,Criciúma,0.124921382063313,0,0,0,0,
420460815000121,4204608,Criciúma,0.092323372426359,0,0,0,0,
420460815000122,4204608,Criciúma,2.389141161460019,0,0,0,0,
420460815000123,4204608,Criciúma,0.675810161077812,0,0,0,0,
420460815000124,4204608,Criciúma,1.080027673009666,0,0,0,0,
420460815000125,4204608,Criciúma,0.531693864918833,0,0,0,0,
420460815000126,4204608,Criciúma,0.418836162745762,0,0,0,0,
420460815000127,4204608,Criciúma,0.336251272491902,0,0,0,0,
420460815000128,4204608,Criciúma,0.234980900880178,0,0,0,0,
420460815000129,4204608,Criciúma,0.178912033655058,0,0,0,0,
420460815000130,4204608,Criciúma,0.700118546150027,0,0,0,0,
420460815000131,4204608,Criciúma,0.108088047253703,0,0,0,0,
420460815000132,4204608,Criciúma,0.795802286083684,0,0,0,0,
420460815000133,4204608,Criciúma,0.035772410701976,0,0,0,0,
420460815000134,4204608,Criciúma,0.70297763579973,0,0,0,0,
420460815000135,4204608,Criciúma,0.145065826900494,0,0,0,0,
420460815000136,4204608,Criciúma,0.104946308533274,0,0,0,0,
420460815000137,4204608,Criciúma,0.324747867608771,0,0,0,0,
420460815000138,4204608,Criciúma,0.135685121840572,0,0,0,0,
420460815000139,4204608,Criciúma,0.117209492710315,0,0,0,0,
420460815000140,4204608,Criciúma,1.160214069067333,0,0,0,0,
420460815000141,4204608,Criciúma,0.133156951861672,0,0,0,0,
420460815000142,4204608,Criciúma,0.268826361320164,0,0,0,0,
420460815000143,4204608,Criciúma,0.105507926827774,0,0,0,0,
420460815000144,4204608,Criciúma,0.426493701488041,0,0,0,0,
420460815000145,4204608,Criciúma,0.025755478146479,0,0,0,0,
420460815000146,4204608,Criciúma,0.325685271383026,0,0,0,0,
420460815000147,4204608,Criciúma,0.317219445745153,0,0,0,0,
420460815000148,4204608,Criciúma,0.014735092058473,0,0,0,0,
420460815000149,4204608,Criciúma,0.090988751624399,0,0,0,0,
420460815000150,4204608,Criciúma,0.712093113363289,0,0,0,0,
420460815000151,4204608,Criciúma,0.057748479134255,0,0,0,0,
420460815000152,4204608,Criciúma,0.62117579222099,0,0,0,0,
420460815000153,4204608,Criciúma,0.112040859712779,0,0,0,0,
420460815000154,4204608,Criciúma,0.093887936332111,0,0,0,0,
420460815000155,4204608,Criciúma,0.152264498676824,1,1,0,0,
420460815000156,4204608,Criciúma,0.050634701834079,0,0,0,0,
420460815000157,4204608,Criciúma,0.406097929774096,0,0,0,0,
420460815000158,4204608,Criciúma,0.184990679908662,0,0,0,0,
420460815000159,4204608,Criciúma,0.095703305170676,0,0,0,0,
420460815000160,4204608,Criciúma,0.032957621808599,0,0,0,0,
420460815000161,4204608,Criciúma,0.281887198992426,0,0,0,0,
420460815000162,4204608,Criciúma,0.048777157049896,0,0,0,0,
420460815000163,4204608,Criciúma,0.052289321851831,0,0,0,0,
420460815000164,4204608,Criciúma,0.03824975639345,0,0,0,0,
420460815000165,4204608,Criciúma,0.093632479079456,0,0,0,0,
420460815000166,4204608,Criciúma,0.092052661772479,0,0,0,0,
420460815000167,4204608,Criciúma,0.117522553971362,0,0,0,0,
420460815000168,4204608,Criciúma,0.066098324801207,0,0,0,0,
420460815000169,4204608,Criciúma,0.044241085051288,0,0,0,0,
420460815000170,4204608,Criciúma,0.066468299308214,0,0,0,0,
420460815000171,4204608,Criciúma,0.040603647533452,0,0,0,0,
420460815000172,4204608,Criciúma,0.097703672273435,0,0,0,0,
420460815000173,4204608,Criciúma,0.085183545616683,0,0,0,0,
420460815000174,4204608,Criciúma,0.066670650234182,0,0,0,0,
420460815000175,4204608,Criciúma,0.026752024865731,0,0,0,0,
420460815000176,4204608,Criciúma,0.01543632952282,0,0,0,0,
420460815000177,4204608,Criciúma,0.022873480603563,0,0,0,0,
420460815000178,4204608,Criciúma,0.042287212273011,0,0,0,0,
420460815000179,4204608,Criciúma,0.025128683532018,0,0,0,0,
420460815000180,4204608,Criciúma,0.182980658436453,0,0,0,0,
420460815000181,4204608,Criciúma,0.109923543962657,0,0,0,0,
420460815000182,4204608,Criciúma,0.132386029118324,0,0,0,0,
420460815000183,4204608,Criciúma,0.061662909250812,0,0,0,0,
420460815000184,4204608,Criciúma,0.083168939249091,0,0,0,0,
420460815000185,4204608,Criciúma,0.059878359842877,0,0,0,0,
420460815000186,4204608,Criciúma,0.079485070460717,0,0,0,0,
420460815000187,4204608,Criciúma,0.068024098583617,0,0,0,0,
420460815000188,4204608,Criciúma,0.084902661654673,0,0,0,0,
420460815000189,4204608,Criciúma,0.017966776629479,0,0,0,0,
420460815000190,4204608,Criciúma,0.135579391144929,0,0,0,0,
420460815000191,4204608,Criciúma,0.075988314259817,0,0,0,0,
420460815000192,4204608,Criciúma,0.128296070172066,0,0,0,0,
420460815000193,4204608,Criciúma,0.07062232101993,0,0,0,0,
420460815000194,4204608,Criciúma,0.208725622264125,0,0,0,0,
420460815000195,4204608,Criciúma,0.089739914406023,0,0,0,0,
420460815000196,4204608,Criciúma,0.091280059903793,0,0,0,0,
420460815000197,4204608,Criciúma,0.06919560883072,0,0,0,0,
420460815000198,4204608,Criciúma,0.066799659543549,0,0,0,0,
420460815000199,4204608,Criciúma,0.049381294468099,0,0,0,0,
420460815000200,4204608,Criciúma,0.044348555282098,0,0,0,0,
420460815000201,4204608,Criciúma,0.069684794950182,0,0,0,0,
420460815000202,4204608,Criciúma,0.059308570878078,0,0,0,0,
420460815000203,4204608,Criciúma,0.059432489920911,0,0,0,0,
420460815000204,4204608,Criciúma,0.047718951845098,0,0,0,0,
420460815000205,4204608,Criciúma,0.010347233920412,0,0,0,0,
420460815000206,4204608,Criciúma,0.083200175677964,0,0,0,0,
420460815000207,4204608,Criciúma,0.035180307522593,0,0,0,0,
420460815000208,4204608,Criciúma,0.147215597640586,0,0,0,0,
420460815000209,4204608,Criciúma,0.089905646063688,0,0,0,0,
420460815000210,4204608,Criciúma,0.100826506654378,0,0,0,0,
420460815000211,4204608,Criciúma,0.079780264231466,0,0,0,0,
420460815000212,4204608,Criciúma,0.357931589873882,0,0,0,0,
420460815000213,4204608,Criciúma,1.67660306873036,0,0,0,0,
420460815000214,4204608,Criciúma,0.204697273716532,0,0,0,0,
420460815000215,4204608,Criciúma,0.965167665227101,0,0,0,0,
420460815000216,4204608,Criciúma,0.878901138787695,0,0,0,0,
420460815000217,4204608,Criciúma,0.325175700798545,0,0,0,0,
420460815000218,4204608,Criciúma,2.277487541497282,0,0,0,0,
420460815000219,4204608,Criciúma,0.487920451586036,0,0,0,0,
420460815000220,4204608,Criciúma,0.10813349258792,0,0,0,0,
420460815000221,4204608,Criciúma,1.721067614123342,0,0,0,0,
420460815000222,4204608,Criciúma,0.860207173076958,0,0,0,0,
420460815000223,4204608,Criciúma,0.122545348213235,0,0,0,0,
420460815000224,4204608,Criciúma,0.449043245729495,0,0,0,0,
420460815000225,4204608,Criciúma,0.106783752540238,0,0,0,0,
420460815000226,4204608,Criciúma,0.103382044254636,0,0,0,0,
420460815000227,4204608,Criciúma,0.320450795136097,0,0,0,0,
420460815000228,4204608,Criciúma,0.269201169533914,0,0,0,0,
420460815000229,4204608,Criciúma,0.225331227898631,0,0,0,0,
420460815000230,4204608,Criciúma,0.055788900249407,0,0,0,0,
420460815000231,4204608,Criciúma,0.168308429340396,0,0,0,0,
420460815000232,4204608,Criciúma,0.086882367395059,0,0,0,0,
420460815000233,4204608,Criciúma,0.365114291090136,0,0,0,0,
420460815000234,4204608,Criciúma,0.247369948911346,0,0,0,0,
420460815000235,4204608,Criciúma,0.31410798063383,0,0,0,0,
420460815000236,4204608,Criciúma,0.05913091327721,0,0,0,0,
420460815000237,4204608,Criciúma,0.103272528532998,1,1,0,0,Mecânica Cristiano
420460815000238,4204608,Criciúma,0.122508350969278,0,0,0,0,
420460815000239,4204608,Criciúma,0.077394070445541,0,0,0,0,
420460815000240,4204608,Criciúma,0.072054846039494,0,0,0,0,
420460815000241,4204608,Criciúma,0.07173354983282,0,0,0,0,
420460815000242,4204608,Criciúma,0.066575623092669,0,0,0,0,
420460815000243,4204608,Criciúma,0.061830443312344,0,0,0,0,
420460815000244,4204608,Criciúma,0.060384532318919,0,0,0,0,
420460815000245,4204608,Criciúma,0.13012174707726,0,0,0,0,
420460815000246,4204608,Criciúma,0.062361958837077,0,0,0,0,
420460815000247,4204608,Criciúma,0.107340155287938,0,0,0,0,
420460815000248,4204608,Criciúma,0.088510545294044,0,0,0,0,
420460815000249,4204608,Criciúma,0.133036664208506,0,0,0,0,
420460815000250,4204608,Criciúma,0.191610643565675,0,0,0,0,
420460815000251,4204608,Criciúma,0.372718613531179,0,0,0,0,
420460815000252,4204608,Criciúma,0.194552612277867,0,0,0,0,
420460815000253,4204608,Criciúma,0.067944562042437,0,0,0,0,
420460815000254,4204608,Criciúma,0.065617314652287,0,0,0,0,
420460815000255,4204608,Criciúma,0.220599658281532,0,0,0,0,
420460815000256,4204608,Criciúma,0.064959520508059,0,0,0,0,
420460815000257,4204608,Criciúma,0.087449877660818,0,0,0,0,
420460815000258,4204608,Criciúma,0.035636225573019,0,0,0,0,
420460815000259,4204608,Criciúma,0.259634302840266,0,0,0,0,
420460815000260,4204608,Criciúma,0.033094297536116,0,0,0,0,
420460815000261,4204608,Criciúma,0.184129697186472,0,0,0,0,
420460815000262,4204608,Criciúma,0.081420491737128,0,0,0,0,
420460815000263,4204608,Criciúma,0.131245221657188,0,0,0,0,
420460815000264,4204608,Criciúma,0.085120267007554,0,0,0,0,
420460815000265,4204608,Criciúma,0.455938015220275,0,0,0,0,
420460815000266,4204608,Criciúma,0.381915691358637,0,0,0,0,
420460815000267,4204608,Criciúma,0.264101790820031,0,0,0,0,
420460815000268,4204608,Criciúma,0.220108936563142,0,0,0,0,
420460815000269,4204608,Criciúma,0.023077237779417,0,0,0,0,
420460815000270,4204608,Criciúma,1.62157932243027,0,0,0,0,
420460815000271,4204608,Criciúma,0.143577381694131,1,1,0,0,Mecânica Colombo
420470705000001,4204707,Cunha Porã,0.132929161832213,0,0,0,0,
420470705000002,4204707,Cunha Porã,0.507321891466491,0,0,0,0,
420470705000003,4204707,Cunha Porã,0.379312948929576,0,0,0,0,
420470705000004,4204707,Cunha Porã,0.482710251984785,0,0,0,0,
420470705000005,4204707,Cunha Porã,1.034793363085355,0,0,0,0,
420470705000006,4204707,Cunha Porã,0.304328859197557,0,0,0,0,
420470705000007,4204707,Cunha Porã,0.241639404861029,0,0,0,0,
420470705000008,4204707,Cunha Porã,0.420181805727617,0,0,0,0,
420470705000009,4204707,Cunha Porã,0.240450102702816,0,0,0,0,
420470705000010,4204707,Cunha Porã,0.363252413124022,0,0,0,0,
420470705000011,4204707,Cunha Porã,0.126823263211128,0,0,0,0,
420470705000015,4204707,Cunha Porã,0.171000919121815,0,0,0,0,
420470705000016,4204707,Cunha Porã,0.037780513018815,0,0,0,0,
420470705000017,4204707,Cunha Porã,23.953355031084133,0,0,0,0,
420470705000018,4204707,Cunha Porã,17.231230432328836,0,0,0,0,
420470705000023,4204707,Cunha Porã,18.383846521553963,0,0,0,0,
420470705000024,4204707,Cunha Porã,23.420608597600847,0,0,0,0,
420470705000025,4204707,Cunha Porã,0.184610474674389,0,0,0,0,
420470705000026,4204707,Cunha Porã,0.188851730491108,0,0,0,0,
420470705000027,4204707,Cunha Porã,0.085303907460038,0,0,0,0,
420470705000028,4204707,Cunha Porã,0.10427150465559,0,0,0,0,
420470705000030,4204707,Cunha Porã,2.097178892901319,0,0,0,0,
